noticeIdentifier,noticeVersion,procedureIdentifier,lotIdentifier,formType,noticeType,publicationDate,publicationDateBerlin,matchedVia,matchedCpvCodes,mainClassificationCode,additionalClassificationCodes,internalIdentifier,title,description,mainNature,estimatedValue,estimatedValueCurrency,buyerNames,buyerCities,locations,procedureType,procedureAccelerated,durationStartDate,durationEndDate,durationPeriod,durationPeriodUnit,guaranteeRequired,suitableForSMEs,submissionDeadlineStatus,noticeUrl,lotUrl
25826028,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:52Z,2026-09-16 09:01:52+02:00,lot,45,45,"43,44,71",,Elektroinstallation,Elektroinstallation,,,,degewo AG,,13359 Berlin / DE3 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826028,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826028&lotId=LOT-0000
25826000,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:51Z,2026-09-16 09:01:51+02:00,lot,"45331000-6,45315000-8",42512300-1,"45331000-6,45315000-8",,Heizung Sanitaer,Heizung Sanitaer,,,,Stadt Freising,,85354 Freising / DE2 / DEU,de-restricted-wo-call,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826000,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826000&lotId=LOT-0000
25825832,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:51Z,2026-09-16 09:01:51+02:00,lot,45233120-6,45233120-6,,,L 194 Bestandsausbau bei Bärenbach zw. L 193 u. B 50,L 194 Bestandsausbau bei Bärenbach zw. L 193 u. B 50,,,,LBM Bad Kreuznach,,55483 Bärenbach / DEB / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825832,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825832&lotId=LOT-0000
25825748,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:51Z,2026-09-16 09:01:51+02:00,lot,45250000-4,45250000-4,,,Bergbauerkundungsmaßnahme,Bergbauerkundungsmaßnahme,,,,Landesbetrieb Straßenbau NRW- Regionalniederlassung Ruhr,,44791 Bochum / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825748,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825748&lotId=LOT-0000
25825798,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:50Z,2026-09-16 09:01:50+02:00,lot,45233120-6,45233120-6,,,"Umbau Bushaltestellen 6. BA, Paket 5","Umbau Bushaltestellen 6. BA, Paket 5",,,,Stadt Hagen,,58119 Hagen / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825798,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825798&lotId=LOT-0000
25825640,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:50Z,2026-09-16 09:01:50+02:00,lot,"45431000-7,45431100-8",45431000-7,45431100-8,,"Kirschgarten 2. BA, Neubau von zwei Mehrfamilienhäusern mit 12 FF WE, Haus 8A und einer Pflege WG mit 12 Zimmern + 2 FF WE, Haus 8B, Am Heimathaus 12-18, 48157 Münster-Handorf - Betonwerksteinarbeiten","Kirschgarten 2. BA, Neubau von zwei Mehrfamilienhäusern mit 12 FF WE, Haus 8A und einer Pflege WG mit 12 Zimmern + 2 FF WE, Haus 8B, Am Heimathaus 12-18, 48157 Münster-Handorf - Betonwerksteinarbeiten",,,,Wohn + Stadtbau Wohnungsunternehmen der Stadt Münster GmbH,,48157 Münster-Handorf / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825640,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825640&lotId=LOT-0000
25823492,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:49Z,2026-09-16 09:01:49+02:00,lot,45000000-7,45000000-7,,,"10021458-Zeitvertrag STLB-BauZ Nr. 655, 657, 660 und 661 am GIZ Standort Berlin","10021458-Zeitvertrag STLB-BauZ Nr. 655, 657, 660 und 661 am GIZ Standort Berlin",,,,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,,10785 Berlin / DE3 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823492,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823492&lotId=LOT-0000
25823136,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:48Z,2026-09-16 09:01:48+02:00,lot,45240000-1,45240000-1,,,"Kampfmittelräumung  Deckwerk Roßlau El-km 256,800 - 257,820 rechtes Ufer","Kampfmittelräumung  Deckwerk Roßlau El-km 256,800 - 257,820 rechtes Ufer",,,,Wasserstraßen- und Schifffahrtsamt Elbe,,06862 Dessau-Roßlau / DEE / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823136,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823136&lotId=LOT-0000
25825484,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:48Z,2026-09-16 09:01:48+02:00,lot,45,45,"43,44,71",,LED-Umrüstung 2026,"LED-Umrüstung 2026

LED-Umr&#xFC;stung 2026",,,,Stadt Offenburg Bauservice,,77652 Offenburg / DE1 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825484,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825484&lotId=LOT-0000
25825552,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:46Z,2026-09-16 09:01:46+02:00,lot,45,45,"43,44,71",,Sanierung und Erweiterung BGH Reichelsheim,"Sanierung und Erweiterung BGH Reichelsheim

Sanierung und Erweiterung BGH Reichelsheim",,,,Stadt Reichelsheim,,61203 Reichelsheim / DE7 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825552,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825552&lotId=LOT-0000
25825544,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:45Z,2026-09-16 09:01:45+02:00,lot,45,45,"43,44,71",,Gebäudeautomation,"Gebäudeautomation

Geb&#xE4;udeautomation",,,,Vermögens- und Hochbauverwaltung Baden-Württemberg,,72622 Nürtingen / DE1 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825544,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825544&lotId=LOT-0000
25825536,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:45Z,2026-09-16 09:01:45+02:00,lot,45,45,"43,44,71",,Rahmenvereinbarung Zeitvertragsarbeiten Landschaftsbau | Campus Saarbrücken & Dudweiler,"Rahmenvereinbarung Zeitvertragsarbeiten Landschaftsbau | Campus Saarbrücken & Dudweiler

Rahmenvereinbarung Zeitvertragsarbeiten Landschaftsbau | Campus Saarbr&#xFC;cken & Dudweiler",,,,Universität des Saarlandes,,66123 Campus Saarbrücken / DEC / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825536,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825536&lotId=LOT-0000
25826854,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:44Z,2026-09-16 09:01:44+02:00,lot,45313100,45313100,,,"MPI für Polymerforschung, Mainz - Entrauchung UG Technikzentrale; Fördertechnik","Im MPI für Polymerforschung in Mainz soll der vorhandenen Lastenaufzug ausgetauscht und der Aufzugsschacht um eine zusätzliche Dach-Haltestelle erweitert werden. Ausführung als maschienraumloser Aufzug mit Seilantrieb, 5 Haltestellen, Durchladung im EG, Tragfähigkeit mind. 2500kg, behindertengerechte Ausführung nach DIN 1824. Inkl. Demontage und Rückbau des vorhandenen Lastenaufzuges.

?Besonderer Hinweis betr. Bieterfragen aufgrund besonderer äußerer Ereignisse (z.B. Sars-COV-2 oder Ukraine Krieg):

Bitte berücksichtigen Sie bei Ihrer Angebotserstellung etwaige mögliche bzw. erkennbare Beeinträchtigungen, z.B. in Bezug auf die Verfügbarkeit von Materialien und Produkten, Arbeitskräften, eine evtl. verzögerte Beibringung von geforderten Nachweisen, Auswirkungen auf etwaige Nachunternehmer etc.
Fragen, die in diesem Zusammenhang auftreten, bitten wir rechtzeitig vor Angebotsfrist über das Nachrichtensystem der eVergabe zu stellen.?

Mit der Ausführung ist zu beginnen						
innerhalb von 12 Werktagen nach Zugang der Aufforderung durch den AG (§5Abs. 2 Satz 2 VOB/B). 						
						
die Aufforderung wird Ihnen vorauss. bis zum 		11.11.2026			      zugehen.
Die Leistung ist zu vollenden (abnahmereif fertig zu stellen):						
innerhalb von   		243		Werktagen nach vorstehend angegebener Frist		
5 Arbeitstagen/ Woche

MPI für Polymerforschung, Mainz - Entrauchung UG Technikzentrale; Fördertechnik",,,,"Max-Planck-Gesellschaft , GV-Bauabteilung",,"55128 MPI für Polymerforschung, Ackermannweg 10, 55128 Mainz / DEB / DEU",de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826854,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25826854&lotId=LOT-0000
25825516,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:44Z,2026-09-16 09:01:44+02:00,lot,45,45,"43,44,71",,Zeitvertrag Gerüstbau,"Zeitvertrag Gerüstbau

Zeitvertrag Ger&#xFC;stbau",,,,Vermögens- und Hochbauverwaltung Baden-Württemberg,,89081 Ulm / DE2 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825516,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825516&lotId=LOT-0000
25825670,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:42Z,2026-09-16 09:01:42+02:00,lot,"45262300-4,45000000-7,45232400-6,45247110-4",45262300-4,"45000000-7,45232400-6,45247110-4",,"Herstellung einer Druckleitung, Umbau einer Kläranlage zur Pumpanlage - PAA Labbeck mit LD","Herstellung einer Druckleitung, Umbau einer Kläranlage zur Pumpanlage - PAA Labbeck mit LD",,,,Linksniederrheinische Entwässerungs-Genossenschaft,,47665 Sonsbeck / DEA / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825670,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25825670&lotId=LOT-0000
25822536,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:41Z,2026-09-16 09:01:41+02:00,lot,45,45,"43,44,71",,"Umnutzung und Sanierung Basketball – Trainingshalle ""Löwenpark"" Erfurt - VE501 Außenanlagen","a) Auftraggeber:  Offizielle Bezeichnung: Basketball Löwen e.V.; Straße, Hausnummer: Leipziger Straße 71; Postleitzahl: 99085; Ort: Erfurt; Land: DE; Telefon: +49 176-31421216; Internet-Adresse: https://basketball-loewen.com/; E-Mail: loewenpark@basketball-loewen.com
b) Vergabeart: Öffentliche Ausschreibung
c) Angebote können nur elektronisch abgegeben werden.
d) Art des Auftrages: Bauleistung
e) Ort(e) der Ausführung: Offizielle Bezeichnung: Löwenpark; Straße, Hausnummer: Friedrich-Ebert-Straße 58; Postleitzahl: 99096; Ort: Erfurt; Land: DE
f) Art und Umfang der Leistung: * Abbruch und Sicherung: ca. 160 m² Pflaster- und Plattenbeläge, ca. 117 m Bordsteine, Roden von Gehölzen, Entsorgung
* Erdarbeiten: ca. 120 m² Oberbodenabtrag, ca. 140 m³ Bodenaushub, Leitungs- und Suchgräben
* Platz- und Wegeflächen: ca. 412 m² Planum, ca. 387 m² Frost- und Schottertragschicht, ca. 107 m² Pflaster- und Plattenbelag, ca. 262 m² wassergebundene Decke, ca. 386 m Betonborde, ca. 180 m Traufstreifen
* Baukonstruktionen: ca. 12 m Winkelstützwand mit Streifenfundament
* Technische Anlagen: Regenwasserkanal DN 100, Schachtabdeckungen, Entwässerungsrinnen
* Einfriedungen und Einbauten: Zauntor, Demontage Zaunfelder, 14 Fahrradanlehnbügel, Sauberlaufsystem, Versetzen von Schrankenanlage und Fahrradeinhausung, Wurzelbrücke
* Vegetationsflächen: ca. 875 m² Oberbodenauftrag, ca. 810 m² Rasenansaat, 5 Hochstämme, ca. 70 Sträucher
* Pflege: Fertigstellungs- und Entwicklungspflege
g) Es werden Planungsleistungen gefordert: WMP
h) Aufteilung in mehrere Lose: nein
i) Ausführungsfristen: Beginn: 14.10.2026, Ende: 30.04.2027
j) Gegebenenfalls Angaben nach § 8 Absatz 2 Nummer 3 zur Nichtzulassung von Nebenangeboten: Nebenangebote sind nicht zugelassen. .
k) Gegebenenfalls Angaben nach § 8 Absatz 2 Nummer 4 zur Nichtzulassung der Abgabe mehrerer Hauptangebote: Die Abgabe mehrerer Hauptangebote ist nicht zugelassen. .
 l) Stelle, bei der die Vergabeunterlagen angefordert werden können: Die Vergabeunterlagen werden auf der Vergabeplattform evergabe.de bereitgestellt. Ein unentgeltlicher Abruf ohne Registrierung ist möglich unter https://www.evergabe.de/unterlagen/3453741/zustellweg-auswaehlen.
m) Kosten für Vervielfältigungen der Vergabeunterlagen: entfällt
n) entfällt
o) Frist für den Eingang der Angebote: 02.10.2026, 10:00 Uhr; Bindefrist: 31.03.2027
p) Elektronische Angebote sind auf der Vergabeplattform evergabe.de abzugeben.
q) Angebote sind abzufassen in: Deutsch
r) Zuschlagskriterien, sofern diese nicht in den Vergabeunterlagen genannt werden und gegebenenfalls deren Gewichtung: wirtschaftlichster Preis
s) Eröffnungstermin: Datum: 02.10.2026, 10:00 Uhr; Ort: online; Personen, die anwesend sein dürfen: zwei Vertreter der Bauherrschaft
t) Sicherheiten: nicht angegeben
u) Finanzierungs- und Zahlungsbedingungen: Abschlagszahlungen nach Baufortschritt
v) Rechtsform einer Bietergemeinschaft: gesamtschuldnerisch haftend mit bevollmächtigtem Vertreter
w) Verlangte Nachweise für die Beurteilung der Eignung: nicht angegeben
x) Vergabenachprüfstelle: Offizielle Bezeichnung: baukonsult-knabe ARCHITEKTEN-INGENIEURE-GESAMTPLANER GmbH; Straße, Hausnummer: Pergamentergasse 9; Postleitzahl: 99084; Ort: Erfurt; Land: DE; Internet-Adresse: https://www.baukonsult-knabe.de; E-Mail: ausschreibung@knabe.gmbh

Stützwände,Entwässerungskanäle,Landschaftsbau/ Außenanlagen",,,,Basketball Löwen e.V.,,99096 Erfurt / DEG / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822536,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822536&lotId=LOT-0000
25822474,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:41Z,2026-09-16 09:01:41+02:00,lot,45,45,"43,44,71",,Neubau Gretel Haus - Rohbauarbeiten,Neubau Gretel Haus - Rohbauarbeiten,,,,"Gemeinde Altenkunstadt, Marktplatz 2, 96264 Altenkunstadt, Tel.: +49 9572387211, E-Mail: frank.soellner@altenkunstadt.de, Internet: www.altenkunstadt.de",,96264 Altenkunstadt / DE2 / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822474,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822474&lotId=LOT-0000
25823140,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:41Z,2026-09-16 09:01:41+02:00,lot,"45243510-0,45240000-1",45243510-0,45240000-1,,Instandsetzung Wurt Leuchtfeuer Rhinplate Nord,Instandsetzung Wurt Leuchtfeuer Rhinplate Nord,,,,Wasserstraßen- und Schifffahrtsamt Elbe-Nordsee,,25348 bei Glückstadt / DEF / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823140,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823140&lotId=LOT-0000
25827148,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:41Z,2026-09-16 09:01:41+02:00,lot,45,45,"43,44,71",,30760 Bodenbelagsarbeiten,Bodenbelag,,,,Evangelisches Siedlungswerk in Bayern GmbH,,90765 Fürth / DE2 / DEU,de-restricted-w-call,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25827148,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25827148&lotId=LOT-0000
25822528,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:40Z,2026-09-16 09:01:40+02:00,lot,45,45,"43,44,71",,"A14, Los 7 LaBau Fangzaunanlage Amphibien","AS Osterburg (o) - AS Seehausen (m), A14, Los 7 LaBau Fangzaunanlage Amphibien

A14, Los 7 LaBau Fangzaunanlage Amphibien",,,,DEGES Deutsche Einheit Fernstraßenplanungs- und -bau GmbH,,"Sachsen-Anhalt, Landkreis Stendal / DEE / DEU",de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822528,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822528&lotId=LOT-0000
25822548,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:40Z,2026-09-16 09:01:40+02:00,lot,45,45,"43,44,71",,"Ersatzneubau VSL ""Am Quellenberg"" 1. BA","a) Auftraggeber:  Offizielle Bezeichnung: WAZV Mittlere Wesenitz; Straße, Hausnummer: Markt 26; Postleitzahl: 01833; Ort: Stolpen; Land: DE; Telefon: +49 35973-612-0; Fax: +49 35973-612-18; E-Mail: goebel@wazv-mittlere-wesenitz.de
b) Vergabeart: Öffentliche Ausschreibung
c) Angebote können nur schriftlich abgegeben werden.
d) Art des Auftrages: Bauleistungen
e) Ort(e) der Ausführung: Offizielle Bezeichnung: Dürrröhrsdorf ; Straße, Hausnummer: Am Quellenberg; Postleitzahl: 01833; Ort: Dürrröhrsdorf-Dittersbach; Land: DE
f) Art und Umfang der Leistung: Trinkwasserleitungsverlegung im statischen Pflugverfahren mit Einbaukasten: 830 m Trinkwasserleitung PE-HD RC- SM 180x16,4; in 3 Abschnitten
Trinkwasserleitung Verlegung im offenen Graben;- 110 m Trinkwasserleitung PE-HD RC 180x16,4; -  10 m Trinkwasserleitung PE-HD RC 40x3,7; - 1 Stück Hydrant DN 80; - 5 Stück Schieber DN 150; - 1 Stück Anbohrventil; - 6 Stück An- und Umbindungen; - 30 m2 Oberflächenaufbruch / -Wiederherstellung Asphalt
g) Es werden keine Planungsleistungen gefordert
h) Aufteilung in mehrere Lose: nein
i) Ausführungsfristen: Beginn: 09.11.2026, Ende: 11.12.2026
j) Gegebenenfalls Angaben nach § 8 Absatz 2 Nummer 3 zur Nichtzulassung von Nebenangeboten: Entfällt, da Nebenangebote zugelassen sind.
k) Gegebenenfalls Angaben nach § 8 Absatz 2 Nummer 4 zur Nichtzulassung der Abgabe mehrerer Hauptangebote: Entfällt, da die Abgabe mehrerer Hauptangebote zugelassen ist.
 l) Stelle, bei der die Vergabeunterlagen angefordert werden können: Die Vergabeunterlagen werden auf der Vergabeplattform evergabe.de bereitgestellt. Ein unentgeltlicher Abruf ohne Registrierung ist möglich unter https://www.evergabe.de/unterlagen/3453688/zustellweg-auswaehlen.
m) Kosten für Vervielfältigungen der Vergabeunterlagen: entfällt
n) entfällt
o) Frist für den Eingang der Angebote: 01.10.2026, 10:00 Uhr; Bindefrist: 31.10.2026
p) Angebote sind schriftlich (Papierform) zu richten an: siehe Buchstabe a).
q) Angebote sind abzufassen in: Deutsch
r) Zuschlagskriterien, sofern diese nicht in den Vergabeunterlagen genannt werden und gegebenenfalls deren Gewichtung: Die Zuschlagskriterien sind in den Vergabeunterlagen genannt.
s) Eröffnungstermin: Datum: 01.10.2026, 10:00 Uhr; Ort: Altes Amtsgericht, Markt 26, Rats- und Bürgersaal 1. OG, 01833 Stolpen; Personen, die anwesend sein dürfen: Bieter und ihre Bevollmächtigten
t) Sicherheiten: VOB; SächsVergG; siehe Verdingungsunterlagen; Weitere BVB
u) Finanzierungs- und Zahlungsbedingungen: Abschlagszahlungen und Schlusszahlung nach VOB/B; siehe Verdingungsunterlagen
v) Rechtsform einer Bietergemeinschaft: selbstschuldnerisch haftend mit bevollmächtigtem Vertreter
w) Verlangte Nachweise für die Beurteilung der Eignung: VOB/A § 6a (2) 1. Bis 9., (3); Der Bieter hat mit seinem Angebot zum Nachweis seiner Fachkunde, Leistungsfähigkeit und Zuverlässigkeit eine direkt abrufbare Eintragung in die allgemein zugängliche Liste des Vereins für Präqualifikation von Bauunternehmen e.V. (Präqualifikationsverzeichnis) oder glw. nachzuweisen. Der Nachweis der Eignung kann auch durch Eigenerklärungen gem. Formblatt 124 (Eigenerklärung zur Eignung) erbracht werden. - Nachweis der DVGW-Zulassung mindestens Gruppe GW301
x) Vergabenachprüfstelle: Offizielle Bezeichnung: Landkreis Sächsische Schweiz/Osterzgebirge, Landratsamt Vergabestelle/Vergabenachprüfstelle; E-Mail: vergabestelle@landratsamt-pirna.de

Straßenbau,Trinkwasserleitungen",,,,WAZV Mittlere Wesenitz,,01833 Dürrröhrsdorf-Dittersbach / DED / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822548,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25822548&lotId=LOT-0000
25823226,1,,LOT-0000,competition,cn-standard,2026-09-16T07:01:39Z,2026-09-16 09:01:39+02:00,lot,45000000-7,45000000-7,,,Jahresvertrag Auftragsschweißen,Jahresvertrag Auftragsschweißen,,,,Dresdner Verkehrsbetriebe AG,,01129 Streckennetz der DVB AG / DED / DEU,de-open,false,,,,,,,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823226,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=25823226&lotId=LOT-0000
