noticeIdentifier,noticeVersion,organisationName,organisationIdentifier,organisationCity,organisationPostCode,organisationCountrySubdivision,organisationCountryCode,organisationInternetAddress,organisationNaturalPerson,organisationRole,buyerProfileURL,buyerLegalType,buyerContractingEntity,winnerSize,winnerOwnerNationality,winnerListed
25825702,1,Stadt Overath-Amt für Personal und Organisation | Vergabestelle,,,,,,,,buyer,,,,,,
25823370,1,Bernau,,,,,,,,buyer,,,,,,
25826886,1,Stadt Oldenburg (Oldb),,,,,,,,buyer,,,,,,
25826906,1,Verbandsgemeinde Gerolstein,,,,,,,,buyer,,,,,,
25823040,1,Staatliches Baumanagement Braunschweig,,,,,,,,buyer,,,,,,
25823748,1,Die Autobahn GmbH des Bundes - NL Nordost,,,,,,,,buyer,,,,,,
25823170,1,Gemeinde Bad Grund (Harz),,,,,,,,buyer,,,,,,
25825296,1,Verbandsgemeinde Wittlich-Land,,,,,,,,buyer,,,,,,
25822552,1,Landratsamt Bautzen,,,,,,,,buyer,,,,,,
25823032,1,Bundesrepublik Deutschland vertreten durch das Staatliche Baumanagement Niedersachsen,,,,,,,,buyer,,,,,,
25823016,1,Niedersächsische Landesbehörde für Straßenbau und Verkehr - Geschäftsbereich Hannover,,,,,,,,buyer,,,,,,
25823402,1,"Landesamt für Bergbau, Geologie und Rohstoffe",,,,,,,,buyer,,,,,,
25822732,1,Gemeinde Südeichsfeld,,,,,,,,buyer,,,,,,
25823654,1,Interkommunales Vergabezentrum der Stadt Bad Vilbel im Auftrag des Magistrats der Stadt Nidderau,,,,,,,,buyer,,,,,,
25825652,1,Wohn + Stadtbau Wohnungsunternehmen der Stadt Münster GmbH,,,,,,,,buyer,,,,,,
25822724,1,Gemeinde Südeichsfeld,,,,,,,,buyer,,,,,,
25822728,1,Gemeinde Südeichsfeld,,,,,,,,buyer,,,,,,
25822720,1,Gemeinde Südeichsfeld,,,,,,,,buyer,,,,,,
25822712,1,Gemeinde Südeichsfeld,,,,,,,,buyer,,,,,,
25822716,1,Gemeinde Südeichsfeld,,,,,,,,buyer,,,,,,
25822696,1,Rettungszweckverband Südwestsachsen,,,,,,,,buyer,,,,,,
25822680,1,"Landesamt für Straßenbau und Verkehr, Zentrale",,,,,,,,buyer,,,,,,
25823724,1,"Stadt Frankfurt am Main, Amt für Bau und Immobilien",,,,,,,,buyer,,,,,,
25827160,1,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",,,,,,,,buyer,,,,,,
25825454,1,"Landesbetrieb Bau und Immobilien Hessen, Niederlassung Mitte Zentrale Vergabe",,,,,,,,buyer,,,,,,
25822832,1,Helmholtz Zentrum München Deutsches Forschungszentrum für Gesundheit und Umwelt (GmbH),,,,,,,,buyer,,,,,,
25822676,1,"Landesamt für Straßenbau und Verkehr, Niederlassung Meißen",,,,,,,,buyer,,,,,,
25822640,1,Landeshauptstadt Dresden,,,,,,,,buyer,,,,,,
25823226,1,Dresdner Verkehrsbetriebe AG,,,,,,,,buyer,,,,,,
25822548,1,WAZV Mittlere Wesenitz,,,,,,,,buyer,,,,,,
25822528,1,DEGES Deutsche Einheit Fernstraßenplanungs- und -bau GmbH,,,,,,,,buyer,,,,,,
25823140,1,Wasserstraßen- und Schifffahrtsamt Elbe-Nordsee,,,,,,,,buyer,,,,,,
25827148,1,Evangelisches Siedlungswerk in Bayern GmbH,,,,,,,,buyer,,,,,,
25822474,1,"Gemeinde Altenkunstadt, Marktplatz 2, 96264 Altenkunstadt, Tel.: +49 9572387211, E-Mail: frank.soellner@altenkunstadt.de, Internet: www.altenkunstadt.de",,,,,,,,buyer,,,,,,
25822536,1,Basketball Löwen e.V.,,,,,,,,buyer,,,,,,
25825670,1,Linksniederrheinische Entwässerungs-Genossenschaft,,,,,,,,buyer,,,,,,
25826854,1,"Max-Planck-Gesellschaft , GV-Bauabteilung",,,,,,,,buyer,,,,,,
25825516,1,Vermögens- und Hochbauverwaltung Baden-Württemberg,,,,,,,,buyer,,,,,,
25825536,1,Universität des Saarlandes,,,,,,,,buyer,,,,,,
25825544,1,Vermögens- und Hochbauverwaltung Baden-Württemberg,,,,,,,,buyer,,,,,,
25825552,1,Stadt Reichelsheim,,,,,,,,buyer,,,,,,
25825484,1,Stadt Offenburg Bauservice,,,,,,,,buyer,,,,,,
25823136,1,Wasserstraßen- und Schifffahrtsamt Elbe,,,,,,,,buyer,,,,,,
25823492,1,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,,,,,,,,buyer,,,,,,
25825640,1,Wohn + Stadtbau Wohnungsunternehmen der Stadt Münster GmbH,,,,,,,,buyer,,,,,,
25825798,1,Stadt Hagen,,,,,,,,buyer,,,,,,
25825832,1,LBM Bad Kreuznach,,,,,,,,buyer,,,,,,
25825748,1,Landesbetrieb Straßenbau NRW- Regionalniederlassung Ruhr,,,,,,,,buyer,,,,,,
25826000,1,Stadt Freising,,,,,,,,buyer,,,,,,
25826028,1,degewo AG,,,,,,,,buyer,,,,,,
25826032,1,degewo AG,,,,,,,,buyer,,,,,,
25826036,1,degewo AG,,,,,,,,buyer,,,,,,
25826044,1,degewo AG,,,,,,,,buyer,,,,,,
25826086,1,"Universitaetsmedizin Goettingen, Stiftung Oeffentlichen Rechts",,,,,,,,buyer,,,,,,
25826012,1,degewo AG,,,,,,,,buyer,,,,,,
25826016,1,Land Berlin (SODA),,,,,,,,buyer,,,,,,
25826058,1,Strassenbauamt Schwerin,,,,,,,,buyer,,,,,,
25825836,1,LBM Trier,,,,,,,,buyer,,,,,,
200ff04c-a468-4b9e-bd0f-b1b7643c3f77,1,Lutherstadt Wittenberg,,Lutherstadt Wittenberg,06886,,DEU,http://www.wittenberg.de,,buyer,,,,,,
b0f6fa43-92ac-4e7c-a8c9-55e3487121b0,2,Salzstadt Staßfurt,,Staßfurt,39418,,DEU,http://www.stassfurt.de,,buyer,,,,,,
cb0b417c-4949-40cb-babb-8d35ac5ecb26,1,Stadtverwaltung Nordhausen - Rechtsamt und Beteiligungen / Vergabestelle,,Nordhausen,99734,,DEU,,,buyer,,,,,,
86a622d6-b5c8-42ae-8e4e-834ac610f252,2,Bundesamt für Bauwesen und Raumordnung in Vertretung der BImA,,Bonn,53179,,DEU,http://www.bbr.bund.de,,buyer,,,,,,
a9a248f5-fa5a-471c-8cb2-30ea888267a3,2,Stadt Freyburg (Unstrut) über Verbandsgemeinde Unstruttal,,Freyburg (Unstrut),06632,,DEU,,,buyer,,,,,,
533019ec-0a4e-4ace-b65a-80ad779a29ec,01,Magistrat der Stadt Bremerhaven vertreten durch den Wirtschaftsbetrieb Seestadt Immobilien,,Bremerhaven,27576,DE502,DEU,https://www.seestadt-immobilien.de,,buyer,www.seestadt-immobilien.de,,,,,
533019ec-0a4e-4ace-b65a-80ad779a29ec,01,"Magistrat der Stadt Bremerhaven, c/o Rechts- und Versicherungsamt",123 456 789,Bremerhaven,27576,DE502,DEU,,,reviewer,,,,,,
b8c743e3-0629-4d28-9e6f-5a669b05f017,01,Magistrat der Stadt Bremerhaven vertreten durch den Wirtschaftsbetrieb Seestadt Immobilien,,Bremerhaven,27576,DE502,DEU,https://www.seestadt-immobilien.de,,buyer,www.seestadt-immobilien.de,,,,,
b8c743e3-0629-4d28-9e6f-5a669b05f017,01,"Magistrat der Stadt Bremerhaven, c/o Rechts- und Versicherungsamt",123 456 789,Bremerhaven,27576,DE502,DEU,,,reviewer,,,,,,
57f6110d-aabb-4481-b481-a36e978c631c,1,Stadt Zeitz - Der Oberbürgermeister - Fachbereich Ordnungswesen - Vergabestelle,,Zeitz,06712,,DEU,http://www.zeitz.de,,buyer,,,,,,
c62abfd1-f12f-483b-ad30-083a126132f6,1,"Amt für Immobilien- und Baumanagement Magdeburg, Zentraleinheit ZE112 - Vergabe",,Magdeburg,39106,,DEU,,,buyer,,,,,,
25827258,1,Straßenbauamt Stralsund,,,,,,,,buyer,,,,,,
25827454,1,"LMBV mbH, Knappenstraße 1, 01968 Senftenberg",,,,,,,,buyer,,,,,,
25827482,1,"Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V. - B12 - Vergabestelle Bau - Hansastr. 27c, 80686 München",,,,,,,,buyer,,,,,,
