noticeIdentifier,noticeVersion,lotIdentifier,procedureIdentifier,formType,noticeType,publicationDate,matchedVia,matchedCpvCodes,internalIdentifier,title,description,mainNature,estimatedValue,estimatedValueCurrency
b2c88d5c-e538-4207-9d34-c23a69817a1c,01,LOT-0001,b1000000-c0de-4000-a000-00d462814084,competition,cn-standard,2026-09-17T02:06:25Z,lot,"[""45112713"", ""45261300"", ""45261410""]",A-2026-FWT-303,Dachdeckungsarbeiten,"Titel: Dachdeckerarbeiten
Beschreibung: Die gesamte Baumaßnahme umfasst den Neubau eines Feuerwehrgebäudes auf dem Grundstück am Ferdinand-Porsche-Ring in Tarp, bestehend aus einer Fahrzeughalle mit 8 Stellplätzen, die von einem eingeschossigen Anbau mit angegliederter Küche von Süden und Westen „umklammert“ wird. Die hierfür neu herzustellenden Außenanlagen bestehen aus einer gebäudeumschließenden Zufahrtsstraße beginnend an der Zufahrt vom Ferdinand-Porsche-Ring zu den Besucher- und Alarmstellplätzen mit Anschluss an die südöstliche Übungsfläche und an den Hallenvorplatz nördlich der Fahrzeughalle 

Diese Ausschreibung umfasst die Dachdeckerarbeiten
Folgende Hauptleistungen sind u.a. im Rahmen dieser Ausschreibung zu erbringen: 
-	Sohle abschweißen G200S4 ca. 1.500m²
-	Dachaufbau, Dampfsperre Gefälledämmung FPO Dachbahn, ca.830m²
-	Dachaufbau, Dampfsperre Dämmung FPO Dachbahn, ca.720m²
-	Einfache intensive Dachbegrünung, ca. 1320 m²
-	Auflastgehaltenes Seilsicherungssystem, ca. 110m
-	Auflastgehaltenes Geländer, ca. 115m
-	Dachabläufe und Fallrohre
-	Dachrandabschlussprofile, ca. 240m
",works,,
b2fa2db4-72cb-436e-ad78-efe897ed6916,01,LOT-0000,3b4574b4-3489-4dc6-bbba-64d5611f71e5,competition,cn-standard,2026-09-17T02:08:14Z,lot,"[""45331000""]",LOT-0000,"BA2_Heizungs-, Lüftungs- und Sanitärarbeiten","Modernisierung Olgastraße 9, Generalsanierung und Umbau zum Wohngebäude mit 7 Wohneinheiten. Einbau eigene Trinkwasser- und Fernwärmeversorgung. Beheizung über Heizkörper. Zählung und Warmwasserversorgung dezentral über Verteilerkästen. Einbau dezentraler Lüftungsgeräte und Abluftventilatoren. 



Ergänzend ist die Vergabe von 'Instandhaltungsleistungen' Gegenstand des Verfahrens.",works,336243.98,EUR
b31e2e60-3b3d-4edf-806d-66f71468c510,01,LOT-0000,21349b36-3d50-45d0-a942-07dfcb2b0178,competition,cn-standard,2026-09-17T02:08:44Z,lot,"[""45000000""]",LOT-0000,H7 Tischlerarbeiten - Innentüren,"Leistungen Tischlerarbeiten (Innentüren)
8 St Holztürelemente mit Schallschutz- und Rauchutzanforderungen
2 St Stahltürelemente
7 St Obertürschließer
1 St RC3-Anforderung",works,44968.53,EUR
b4f4e9a7-83e8-455a-86cb-a61d0bb95555,01,LOT-0000,63038ed6-1e41-452e-996e-5f551e864e6e,competition,cn-standard,2026-09-17T02:08:40Z,lot,"[""45431000""]",LOT-0000,Revitalisierung Ringstraße 60 Los 14 Fliesen,"'-	   845 m² Bodenfliesen
-	   980 m² Wandfliesen
-	    635 m² Wandabdichtung
-	    585 m  Eckschutzschienen
-	2. 125 m dauerelastische Verfugung
-	    845 m Schutzabdeckung
-	      56 m² Bodenbelag aus Betonwerkstein
-	      40 m Sockelplatten aus Betonwerkstein
-	        1 St.Sauberlaufzone",works,,
b589bf9d-4234-430d-8523-25c369ee6906,01,LOT-0000,37d1b704-a197-4801-9627-465bcfa7558c,competition,cn-standard,2026-09-17T00:00:00+02:00,lot,"[""45215130"", ""45441000"", ""45443000""]",nke-1-106,Profilitverglasung,"Neubau Gebäude C am Klinikum Naturpark Altmühltal
Grobmassen:
- 320m2	        Profilitverglasung
- 150m	 	Stahlwinkel 250-270mm
- 60m		Außenfensterbank 500mm
- 20m		Außenfensterbank 600mm",works,,
b7f972b1-9c22-483c-8564-6333b75deb73,01,LOT-0000,36f14799-e1fd-4de4-8d0b-ae15bb088775,competition,cn-standard,2026-09-17T02:08:18Z,lot,"[""45111100"", ""45112000"", ""45112500"", ""45113000"", ""45214210"", ""45223220"", ""45232411"", ""45232452"", ""45262300"", ""45262310"", ""45262311"", ""45262400"", ""45262520"", ""45410000"", ""45432200""]",2026-031,2026-031 GS DAH Ost - E302 - Umbau- und Rohbauarbeiten,"'-	ca. 150 m² Abbruch und Entsorgung Betonpflaster
-	ca. 500 m³ Aushub mit Abfuhr Oberbodenauffüllung 
-	ca. 650 m³ Aushub mit Abfuhr Auffüllung Kies/Sandgemisch
-	ca. 185 m Verlegung Grundleitungen und Schmutzwasserkanal
-	ca. 450 m³ Einbau Kieskoffer
-	ca. 450 m² Feinplanie
-	ca. 80 Stück Ausbau und Entsorgung Innentüren mit Stahlumfassungszarge 
-	ca. 30 Stück Ausbau und Entsorgung Holz-Alu Fenster
-	ca. 150 m² Ausbau und Entsorgung Glas-Metall Innentürelemente
-	ca. 1.700 m² Rückbau und Entsorgung von abgehängten Deckenkonstruktionen
-	ca. 3.000 m² Rückbau und Entsorgung von Bodenbelägen, teilweise einschl. Estrichkonstruktion
-	ca. 1.400 m² Teilrückbau und Entsorgung von Innen- und Außenmauerwerk sowie Leichtbauwänden
-	ca. 450 m² Abstemmen und Entsorgen von PCB-haltigem Wandputz 
-	ca. 25 m³ Abbruch und Entsorgung Ortbeton der 4 Stück Stahlbetontreppen
-	ca. 20 m² Ergänzung Gründungsbauteile einschl. Teilrückbau Bodenplatte und Handaushub im Gebäude
-	ca. 50 m² Ergänzung Stahlbetondecke mit Unterzugkonstruktion zur Schließung Deckenöffnungen
-	ca. 20 m Unterfangung mit Stützen und Trägern aus Profilstahl herstellen einschl. Hilfsunterstützungsmaßnahmen
-	ca. 40 Stück Einbau Betonstürze zur Herstellung neuer Tür- und Fensteröffnungen 
-	ca. 300 m² Ergänzung Mauerwerk Innen- und Außenwände
-	ca. 85 m³ Ortbeton Stahlbetonbodenplatte
-	ca. 450 m² Schalung Stahlbetonwände und ca. 50 m³ Ortbeton Stahlbetonwände
-	ca. 300 m² Deckenschalung
-	ca. 75 m³ Ortbeton Massivdecke
-	ca. 40 t Betonstabstahl
-	ca. 75 m² Doppelwandelemente
-	ca. 600 m² Innenputz- und Beiputzarbeiten
-	ca. 200 m Kabelschutzrohre
-	ca. 350 m Ringerder
-	ca. 200 m Leerrohrverlegung in Ortbetonwänden mit ca. 85 Stück Gerätedosen",works,,
b7fc6eb2-6b57-4c26-8a68-ca6243825e97,01,LOT-0001,84324e15-c265-4619-87ed-af82adc56b88,competition,cn-standard,2026-09-17T02:06:34Z,lot,"[""45250000""]",15.09.2026_Oberwinden,BGEA Oberwinden,Vom AN ist eine (=1 Stück) Biogaseinspeiseanlage gemäß den beschriebenen teilfunktionalen Anforderungen zu errichten. Dabei sind insbesondere die TRBS 3146 / TRGS 746 sowie das DVGW Arbeitsblatt G 213 zu berücksichtigen.,works,2500000.00,EUR
b9a311b1-599b-44ce-883f-5ee17b917adf,01,LOT-0001,81b417bb-9d7d-4c8a-9442-eef3b035c3e4,competition,cn-standard,2026-09-17T02:08:49Z,lot,"[""45261210""]",2026-0590-CL,Dachdeckerarbeiten - Dach Neubau - Radiopharmakalabor und Zyklotronbunker,"Im Hauptgebäude des UKA wird in den Ebenen -3 und -4 ein ehemaliger Laborbereich mit 
Technikräumen zu einem Radiopharmakalabor zur Versorgung von Nuklearmedizin-Patienten 
umgebaut. Auf der Ostseite des Gebäudes wird direkt angrenzend an den Bestand in der 
Ebene -5 ein unterirdischer Neubau errichtet, in dem mit Hilfe eines Zyklotrons Radionuklide 
zur Synthese von Radiopharmaka hergestellt werden. Ein oberirdischer Neubau mit einer 
Strahlenschutzschleuse verbindet den neuen Zyklotronbunker mit dem Laborbereich. Der 
Zugang zur Strahlenschutzschleuse erfolgt über einen vorhandenen Flur in der Ebene -3 des 
Hauptgebäudes. 
Gegenstand des Leistungsverzeichnisses sind die Dachdeckerarbeiten inkl. Dämmung, 
Abdichtungsebenen und Klempnerarbeiten für die Errichtung des Zyklotronbunkers mit 
oberirdischem Neubau der Strahlenschutzschleuse, sowie die Anbindung an das 
Bestandsgebäude. Ein Seilsicherungssystem und außenliegender Dachaufstieg sind 
ebenfalls Bestandteil des LVs. Der Dachbereich liegt auf OK Dachrand bei  ca.  +5,02m, dies 
entspricht  ca.  3,22m über Gelände geplant.",works,,
bb2d8bda-6080-4657-ad2e-6ceb2de56a3e,01,LOT-0001,5dd0e3ba-1c94-4448-a71a-66e03900a122,competition,cn-standard,2026-09-17T02:06:17Z,lot,"[""45212212""]",30-ZV-0149/26,"Förderung von Maßnahmen zur Verbesserung städtischen Grüns - Zukunft Stadtgrün, Umgestaltung Naherholungszentrum Strandbad Barleber See 1, Buschweg/Wiedersdorfer Straße, 39126 Magdeburg, Los Schwimmponton","Art und Umfang:
Lieferung und Montage von Schwimmpontons für den NEZ Barleber See Strandbad 1

Als Teilmaßnahme im Rahmen der Sanierung und Fertigstellung des Bauvorhabens Strandbad Barleber See in Magdeburg (Lage: WiedersdorferStraße/ Buschweg, Flur 299, Gemarkung 0938 Magdeburg) soll eine neue Boots-/Schwimmsteganlage für die Rettungswacht des Betreibers (Stadt Magdeburg / FB 40) hergerichtet werden. Diese soll mittels Schwimmpontons in unmittelbarer Nähe der Rettungstürme 1 u. 2 realisiert werden, an diesem auch die Rettungsboote befestigt werden soll. Die Fläche des Schwimmpontons Gesamt sollen eine Größe/Fläche von 90 m² (Nähe Rettungsturm 1 = 65 m², Nähe Rettungsturm 2 = 25 m²) aufweisen, welche sich aus mehreren modularen Doppelelemente zusammensetzt. 
Beschreibung der Schwimmpontons 65 m²:
- Schwimmponton 15,0m x 3,0m, mit einem Zugangssteg 10,0m x 2,0m, - Schwimmpontons mit seeseitiger PE-Reibeschiene und 4 Stück Stahlspannösen zum Befestigen von Booten, - 4 Stück Verankerungshaltern zur Aufnahme einer Verankerung, - Zugangssteg mit landseitiger PE-Randschiene als Reibeschutz an einer landseitig vorhandenen Gangway/Landgang/Treppe,- gesamte Anlage mittels Fluten auf einen beliebigen Freibord einstellbar, Pontons mit umlaufen verschraubten Randbereich,- 1 Stück Leiter für Schwimmsteg als Badeleiter o. Boarding.

Beschreibung zu Schwimmponton 25m²:
- Schwimmponton 25,0m x 1,00m mit zusätzlicher Abgrenzung mit einem Maschengeländer zur einseitigen Absperrung/Übersteigschutz,- 12 Stück Netz-/Maschengeländer für Steg (Schwimmponton), 2,0m x 1,10m, Maschenweite 60 mm, - 4 Stück Verankerungshaltern zur Verankerung.

Anforderungen an den Produkteigenschaften der Schwimmenden PE-Pontons:
- Witterungsfest und frostsicher, - UV-Stabil und schlägzäh, - verrottungsfest und wartungsfrei, - max. Tragfähigkeit bis zu einer Tonne/m², - Salzwasser-, Seewasser-, chlor- und säurebeständig, lebensmittelecht, - Rutschfeste Oberfläche, geeignet auch für die Barfußbegehung, - Material aus 100% sortenreinem Material (hochmolekularer Kunststoff (HD-PE), Lupolen 5261Z (gem. ISO-Daten, ohne Beimischung von Recyclingmaterialien.",works,0,EUR
bbadfa08-d5a3-44bf-960c-4b68209cf050,01,LOT-0000,1bdc98da-7b63-477b-bc8d-65a447992eb9,competition,cn-standard,2026-09-17T02:08:14Z,lot,"[""45262670"", ""45441000""]",1,"Profilglasfassade als durchgängiges Lichtband als Wandverglasung, vertikal verlegt","Das durchgängige Lichtband der Sporthalle besteht aus einer 2-schaligen inneren Profil-Glasebene und einer mit Abstand davorgesetzen, ebenfalls 2-schaligen Profilglas-Fassade als
äußere Ebene, so dass sich im Gesamtaufbau ein 4-schaliger
Aufbau ergibt.
Für die linienförmig gelagerte Vertikalverglasung kommen thermisch vorgespannte Profilbaugläser und heißgelagertes thermisch vorgespanntes Profilbauglas zum Einsatz.
Auf der Innenseite der äußeren, 2-schaligen Profilglas-Fassade ist eine nicht festigkeitsmindernde Emaillierung, bzw. eine Beschichtung nach DIN EN 1096-1 vorgesehen.
Die Verglasung wird planmäßig ausschließlich durch Eigengewicht und Windlast beansprucht.
Die Gesamtkonstruktion der Profilglas-Fassade muss den Anforderungen der DIN 18 032 genügen.
Einbau unter Berücksichtigung aller statischen Erfordernisse.

Die im Leistungsverzeichnis detailliert beschriebene Ausführungsleistung beinhaltet folgende Teilleistungen:
1. Profilglasfassade 2 x 2-schalig,Höhe = ca. 5,00 m (ca. 700 m²)
2. Profilglasfassade 2 x 2-schalig, mit transluzenter WD, Höhe = ca. 2,90 m 
    (ca. 256 m²)
3. Umlaufende Rahmenprofile asl Alu-Strangpreß-Profile (teilweise thermisch 
    getrennt)
4. Lamellenfenster-Element, ca. 1.350 x 2.800 mm (8 St.) mit 3-fach 
    Stufenisolierglas  
5. Steigleiter mit Rückschutz (2 St.)",works,,
bc231a70-38cf-4de6-9c25-310e139d5c1e,01,LOT-0001,28b8a55a-0f1f-43e3-acf8-ba6087ff374f,competition,cn-standard,2026-09-17T02:06:19Z,lot,"[""45112700""]",WS3275325691 - Los 1,Los 1 - Landschaftsbauliche Umsetzung von CEF- und Minderungsmaßnahmen Nord,"Die ausgeschriebene Leistung umfasst landschaftsbauliche Leistungen im Zusammenhang mit naturschutzfachlich begründeten Vermeidungs-, Minderungs-, Schutz- sowie vorgezogene Ausgleichsmaßnahmen (CEF-Maßnahmen) im Norden der Regelzone der 50Hertz.

Weitergehende Informationen sind der Leistungsbeschreibung zu entnehmen.",services,11100000,EUR
bc231a70-38cf-4de6-9c25-310e139d5c1e,01,LOT-0002,28b8a55a-0f1f-43e3-acf8-ba6087ff374f,competition,cn-standard,2026-09-17T02:06:19Z,lot,"[""45112700""]",WS3275325691 - Los 2,Los 2 - Landschaftsbauliche Umsetzung von CEF- und Minderungsmaßnahmen Mitte,"Die ausgeschriebene Leistung umfasst landschaftsbauliche Leistungen im Zusammenhang mit naturschutzfachlich begründeten Vermeidungs-, Minderungs-, Schutz- sowie vorgezogene Ausgleichsmaßnahmen (CEF-Maßnahmen) in der Mitte der Regelzone der 50Hertz.

Weitergehende Informationen sind der Leistungsbeschreibung zu entnehmen.",services,11100000,EUR
bc231a70-38cf-4de6-9c25-310e139d5c1e,01,LOT-0003,28b8a55a-0f1f-43e3-acf8-ba6087ff374f,competition,cn-standard,2026-09-17T02:06:19Z,lot,"[""45112700""]",WS3275325691 - Los 3,Los 3 - Landschaftsbauliche Umsetzung von CEF- und Minderungsmaßnahmen Süd,"Die ausgeschriebene Leistung umfasst landschaftsbauliche Leistungen im Zusammenhang mit naturschutzfachlich begründeten Vermeidungs-, Minderungs-, Schutz- sowie vorgezogene Ausgleichsmaßnahmen (CEF-Maßnahmen) im Süden der Regelzone der 50Hertz.

Weitergehende Informationen sind der Leistungsbeschreibung zu entnehmen.",services,11100000,EUR
bc5241c3-53ea-45e8-a092-bd1452ac9c0d,01,LOT-0001,96637bdd-2dcc-4023-a5fb-0d0f8004b39d,competition,cn-standard,2026-09-17T02:08:14Z,lot,"[""45421141"", ""45421152""]",96-41-536-26,"Schreinerarbeiten Systemtrennwand,Gesamtschule Busecker Tal","An der Gesamtschule Busecker Tal wird das Gebäude 1, der naturwissenschaftliche Trakt, saniert. 
Hierfür steht nun die Vergabe der Schreinerarbeiten für die Systentrennwände an. Die Leistung beinhaltet den Einbau einer Vollwand ca. 11.075/3.000 mm  (Glastrennwand) mit allen Vorarbeiten.",works,,
bf7b6e04-b0a5-42d8-aa5d-72d64c77b3c3,01,LOT-0001,885016d8-b4f5-45df-a9cc-d11f320d830f,competition,cn-standard,2026-09-17T02:06:09Z,lot,"[""45000000""]",2026/2887,"Rems-Murr-Kliniken gGmbH - Europaweite Vergabe des Baugewerks ""Sanitär"" für die Realisierung des Funktionsneubaus an der Rems-Murr-Klinik Schorndorf","Gegenstand der vorliegenden Bauausschreibung ist das Gewerk ""Sanitär"" (KG 410 Abwasser-, Wasser-, Gasanlagen) für die Realisierung des Funktionsneubaus an der Rems-Murr-Klinik Schorndorf. Die Sanitärarbeiten umfassen die Herstellung der sanitärtechnischen Anlagen für den Funktionsneubau einschließlich der hierfür erforderlichen Liefer-, Montage-, Inbetriebnahme-, Einregulierungs- und Dokumentationsleistungen. Die Anlagen dienen der Trinkwasser- und Abwasserversorgung der medizinischen Funktionsbereiche, Pflegebereiche sowie der sonstigen Nutzungsbereiche des Neubaus. Die Bauleistungen im Gewerk Sanitär weisen insbesondere folgende Leistungen auf: - Errichtung der Abwasserleitungen (ca. 2.400 m Guss DN 50 - DN 150) einschließlich Regenwasser- und Schachtanlagen, - Lieferung und Montage von ca. 4.200 m Trinkwasserleitung aus Edelstahl DN 15 - DN 75,  - Lieferung und Inbetriebnahme einer Druckerhöhungsanlage für Laborwasser,  - Lieferung und Montage von 65 Handwaschbecken,  - Einbau von 13 Nasszellen mit Dusche, WC und Handwaschbecken, - Lieferung und Montage von 40 WC-Anlagen mit Zubehör.   Die sanitärtechnischen Anlagen sind für den Gesamtbauablauf und die spätere Inbetriebnahme des Funktionsneubaus von maßgeblicher Bedeutung, da sie wesentliche Voraussetzungen für die Fertigstellung und den bestimmungsgemäßen Betrieb der medizinischen Funktions-, Behandlungs- und Pflegebereiche schaffen. Die Leistungen stehen in enger technischer und terminlicher Abhängigkeit zu zahlreichen weiteren Ausbau- und TGA-Gewerken, insbesondere den Gewerken Heizung, Lüftung, Elektroinstallation, Gebäudeleittechnik sowie der Energiezentrale. Besondere Herausforderungen ergeben sich aus der Integration anspruchsvoller Trinkwasser- und Abwassersysteme in hochinstallierte medizinische Bereiche, der Vielzahl von Schnittstellen zu anderen technischen Anlagen sowie den teilweise beengten Platzverhältnissen innerhalb des Gebäudes. Hervorzuheben sind dabei die Installationen im Erdgeschoss mit einer lichten Abhangdeckenhöhe von 25 cm. Hinzu kommt die Erforderlichkeit, die Ausführung und Montageabläufe auf den Baufortschritt sowie die Leistungen der übrigen Gewerke abzustimmen. Diese Rahmenbedingungen erfordern eine enge Abstimmung mit den Bietern bereits im Vergabeverfahren hinsichtlich der technischen Umsetzung, der Ausführungsorganisation und der Schnittstellenkoordination. Die Leistungen sind voraussichtlich im Zeitraum von Ende April 2027 bis September 2029 auszuführen. Detaillierte Informationen zu Art und Umfang der zu erbringenden Leistungen (u.a. Leistungsverzeichnis) werden den im Teilnahmewettbewerb ausgewählten Bietern mit Angebotsaufforderung zur Verfügung gestellt.",works,,
c09e0dd3-7404-4c13-b086-c04e50294524,01,LOT-0001,c425b333-ce9a-473c-b3e8-20a20c1430cf,competition,cn-standard,2026-09-17T02:06:15Z,lot,"[""45252100""]",LOT-0001 2025_104,"Bau-, Maschinen- und E-/MSR-Technik","Rückbau der bestehenden Teichkläranlage und Herstellung einer technischen Kläranlage mit Feinrechenanlage, Rundsandfanganlage, Belebungsbecken (Biocos-Verfahren), Phosphatfällungsanlage und Schlammspeicher.
Erneuerung der Regenwasserbehandlung mit Trennbauwerk, Regenüberlaufbecken, Drossel-/Zulaufpumpwerk, Retentionsbodenfilter und Ablaufdrosselung.
Neubau eines Funktionalgebäudes mit einer nutzbaren Gebäudefläche von ca. 190 m² mit Werkstatt/Lager, Messraum, WC-Raum, NSHV-/Betriebsüberwachungsraum, Raum für Rechenanlage, Raum für Sandfanganlage, Raum für Gebläse/Verdichter, Raum für Brauchwasseranlage.
Die Maßnahme beinhaltete sämtliche Leistungen der Bau-, Maschinen- und E-/MSR-Technik sowie der technischen Gebäudeausrüstung, u. a.:
- Abbruch Stahlbeton ca. 320m³
- Aushub und Verwertung Erdmassen ca. 10.000 m³
- Lieferung und Einbau Ersatzboden ca. 8500 m³
- Asphaltarbeiten ca. 2000 m²
- Stahlbeton herstellen ca. 900 m³
- Spundwandverbau ca. 700 m²,
- Komplettabbruch Betriebsgebäude",works,,
c3399972-84e9-4f82-9a58-2350b7602775,01,LOT-0001,6137f2ca-bdac-4fac-9632-79bdbe57f2e4,competition,cn-standard,2026-09-17T02:08:47Z,lot,"[""45231000""]",27/2026 ZGM,Sanierung Erweiterung Alte Wanne / Gebäudeautomation,"Grobmassen:
ASP, Leistung ca. 35A, 25 kW 1 Stück
Datenpunkte Analoge Eingabe: 62 Stück
Datenpunkte Analoge Ausgabe: 29 Stück
Binäre Eingabe: 60 Stück
Binäre Ausgabe: 63 Stück",works,,
c385a214-5c22-4cf9-8179-706da702c2ec,01,LOT-0001,28ba9088-0a8e-433a-af30-07015ff9c32e,competition,cn-standard,2026-09-17T02:08:58Z,lot,"[""45262800"", ""45410000""]",2026-0226-(BL),"Grundschule Waldschule, Salzgitter-Bad - Putz- und Spachtelarbeiten",Ca. 100 m2 Überarbeitung/Spachteln von vorhandenen Kunstharzputzflächen. Putzen/Spachteln von 2x beschichteten Betontreppenläufen. Ca. 15x Stahlbetonstützen 35x35x305 cm überwiegend vierseitig Putzen/Spachteln. Ca. 18x Stahlbetonstützen und davor gestelltes Mauerwerk ca. 35x65x305 cm dreiseitig Putzen/Spachteln und ca. 120 m Stahlbetonbrüstungen tiefe ca. 40 cm Überarbeiten/Putzen.,works,,
c3cddf7e-90c6-47ee-ba1a-0378069eb5a6,01,LOT-0001,f5534368-8ec2-482b-8b01-1e2b5a795afd,competition,cn-standard,2026-09-17T02:08:08Z,lot,"[""45311200""]",42112 - DKS Angio OPs,Elektro,"Ausführung der Elektroinstallationsarbeiten im Rahmen der 
Baumaßnahme „Angio-OP BA1 / 2. MRT BA2“.

Wesentliche Leistungen und Massen:
•	Kabeltragsysteme inkl. Zubehör: ca. 35 m E30-Kabelrinne
•	Starkstromkabel und -leitungen: ca. 2.000 m
•	Installationsleitungen verschiedener Querschnitte: ca. 1.500 m
•	Haupt-/Energieversorgungsleitungen: ca. 130 m
•	Medizinische IT-Verteiler inkl. Komponenten: 4 St.
•	Beleuchtungs- und Sicherheitsbeleuchtungsanlagen
•	Mobile Brandmeldeanlagen inkl. Funk-Rauchmelder und Funk-Druckknopfmelder: ca. 30 St.
•	Datenübertragungsnetze inkl. Kupfertechnik und Messungen: ca. 210 St.
•	Elektroakustische Anlagen und Such-/Signalanlagen
•	Demontage vorhandener Elektroinstallationen: ca. 1.500 m Leitungen/Kabel sowie ca. 60 St. Geräte und Melder
•	Projektierung, Montage, Messungen, Prüfung und Inbetriebnahme der Anlagen.

Die Ausführung erfolgt in mehreren Bauabschnitten im laufenden Krankenhausbetrieb unter Berücksichtigung der erforderlichen technischen und organisatorischen Randbedingungen.
",works,,
